comment,sentiment
老师们关于互联网金融相关概念的讲解深入浅出，教学内容丰富，根据本课程的知识结构特点，重点突出明确，层次分明，理论与实际相结合，通过实际例子使得互联网金融变得更加具体化。感谢老师们精心录制课程，能让我们可以随时随地获取知识~除此之外，老师们在课后答疑也非常及时，能够准确地发现同学们存在的问题并且认真讲解，解决问题。虽然现在只学习了前三章，我已经对互联网金融有了更加系统的认识，已有的知识理解也变得更加有体系了~我会继续坚持后续章节的学习，相信学习完之后一定会受益匪浅。,1
讲解很精炼，老师发音很好听，课程练习安排循序渐进，难易度安排合理，学起来既轻松又有收获，棒棒哒！,1
课程安排很合理，讲解详细,1
非常不错的课程！！,1
课程设置合理，作业难度分布也很有层次感。力荐,1
有ppt或者文档更好,1
"视频对短文，对话解释得还是比较详细的，老师很有耐心，助教也每个问题都回答，真辛苦了
就是音频那里跟课文不大一样
课文有些内容也没有解释到，但是课程可以做到这样已经不错了
对于初学者有帮助",1
我的日语成绩显著提高,1
非常喜欢这些可爱的老师们，跟着学特别踏实，希望能接着出更深入的课程。,1
老师讲解很详细，课程安排由浅入深，受益颇深~谢谢,1
来晚了，前8个单元的课没有上怎么办啊,1
老师讲解的非常到位，就是课件效果不好，尤其是会话和短文的课件，字迹太小，看不清楚。因为是初学者，希望把汉字都注上音，以便增强音意形联系，强化记忆。,1
老师讲的很好，这套课程给了我日语能力的极大提升，同时也加深了我对日本文化的理解，老师您辛苦啦!,1
随时随地都可以学习,1
在这里我学到了很多东西，也让我受益匪浅，希望mooc能越来越好,1
"感觉学到了不少知识
",1
"感觉很舒服·
",1
知识有增长，感谢！,1
"好好好好好哦啊
",1
了解了与国家、人们、社会的联系等,1
中国真强大，唯吾辈争先，方续祖国荣光,1
"非常好学习了很多新知识
",1
这个平台挺棒,1
飞车不错的课,1
老师讲解生动具体很好理解，难得的学习资源，坚持学习~,1
非常好的课程，不论是从课程安排还是老师讲授，都非常棒，特别受用,1
这个课挺不错，紧跟时代的步伐，抓住了当前互联网金融这个比较热点问题，让我们能够学习最新的知识，适应时代的发展，点赞！,1
特别好，希望以后还能学更多,1
通俗易懂 互动性较强 比较好的学习平台,1
互联网金融这门课紧跟当下热点，不仅介绍了目前大热的区块链、比特币等“新事物”，还从金融视角对他们进行深度剖析，老师们授课内容新颖，每位老师都从不同角度对不同热点做出解读，每堂课还有小测试，这种形式便于对所学内容加深记忆，很有必要。,1
课程内容丰富，简洁易懂，老师认真负责，可以非常系统的学习互联网金融理论。,1
互联网金融概论课程的课时安排非常合理，课程内容匹配也很合适，让我们深入的了解了互联网金融的内容，对现在新兴的金融领域有了新的认知，课程深入浅出，紧密联系实际进行讲解。课程全面讲述互联网金融的基础性理论、业务模式用与管理实践，从互联网、金融发展以及互联网金融创新机制角度讲解互联网金融中的逻辑。,1
课堂内容充实，简单明了，通俗易懂，对金融了解不太深入的人也可以跟着老师的思路理解相关的内容，在很大程度上提升了学习的效率，便于预习与复习。并且每章结束后都有“本章测试题”， 使我能够及时有效地巩固当时所学的内容。能够引导我们对互联网金融的金融属性和技术属性进行深入的思考。将互联网金融的框架和脉络清晰地展现出来，适合所有人学习。课程内容紧跟时代前沿内容，有助于我们理解金融创新和金融发展。,1
老师授课通俗易懂，逻辑清晰，非常具有可学性。通过学习这门课程，对互联网金融有了一个全面而且深刻的理解，感觉棒棒哒！,1
结束了前三章的学习，收获颇丰，课程对相关概念界定清晰、本质探讨深刻、关系厘定严谨，能够引导我们对互联网金融的金融属性和技术属性进行深入的思考。互联网金融提供了一个资源配置的新经济生态，相信随着课程的进一步深入，我们能够更准确、更前瞻地把握这一新领域和新业态的发展规律。,1
非常好！！很喜欢,1
"课程目前更新到第三章，第一章是导论，内容是技术基础与金融创新，第二章的内容是互联网金融概论，第三章的内容是虚拟货币与数字货币，介绍了互联网金融的理论以及虚拟货币和数字货币的知识。老师讲解的非常清晰明了，生动形象，举了很多现实中的例子，讲的非常好，课件条例清晰，知识点很全，对课后复习很有效，对我的学习也很有帮助。
我通过学习，对数字货币尤其是比特币有了更深的认识，之前我只知道“挖矿”，并不了解其中的具体内容，通过学习和老师的讲解我才知道挖矿是产生区块链产生特解的过程，而比特币就是特殊方程的解，有上限的限制。互联网金融当下比较热门，也是金融的一个趋势，这方面的知识比较复杂，尤其是比特币的相关知识，我会努力学习，通过这一课程和实践多多了解这方面的知识。
",1
之前对互联网金融确实是一知半解，学习了本课程后，对其有了一些理性的认识。,1
老师比较严肃，但是讲得很清晰、很有逻辑，把整个互联网金融理论讲得非常好！,1
该课程从基础概念和理论出发介绍互联网金融的相关知识，深入浅出，将互联网金融的框架和脉络清晰地展现出来，适合所有人学习。课程内容紧跟时代前沿内容，有助于我们理解金融创新和金融发展。,1
内容很有条理，有词汇知识点、文章详解、课后练习等等。老师耐心、很有亲和力。,1
课程内容与时俱进，建军教授讲解逻辑清晰易懂，课程整体启发性强~推荐推荐,1
帮助我们更加了解市场营销这门课,1
"是专业课,有辅助作用",1
课程内容贴近现实生活，让我学习到市场营销的更多知识,1
"上课的感觉确实很不错，老师也讲得很详细
",1
在没学市场营销之前，认为市场营销就是单纯的买东西，自从学了市场营销，才深刻的了解了市场营销的含义。,1
"很好，说明老师用心了。
",1
上课感觉还行，收获蛮多,1
"挺好的，优化自我

",1
能够更方便的学习到一些知识,1
有收获有成长,1
   客观的来讲，老师绪论一的内容非常适合一线营销人员去学习，是最最贴合实际的一些方法与观点。,1
强烈推荐，紧跟互联网金融潮流，将传统金融学和科技相结合，贴近实际。各位老师学识渊博，讲课深入浅出，大大的赞！,1
课程非常详实，而且讲课的视角非常新颖，作为一名金融工作者，受益匪浅。,1
内容非常的完善精致,1
我爱国防，我爱军事,1
挺好的，有学到好多,1
课前可以通过课件预习，课上老师梳理，对课程整体把握，感觉学的很轻松,1
老师都讲得很好,1
得到了很多知识，很棒,1
很有用，帮助我掌握的很多知识，开阔视野。,1
视屏录制非常好，讲解非常清楚，充分调动学生积极性,1
还可以  还不错,1
教学风格朴实,1
课程编排合理，讲解细致，学习课程以后我受益颇多，本课程可以作为日语快速入门的一个不错的选择,1
老师教的很好，课程也很有趣,1
课程非常棒，老师们讲解的也都很清晰，每周最开心的事就是可以听大学日语的课程，期待进阶篇，老师们辛苦啦，感谢。,1
对市场营销学的发展有了更全面的认识,1
很棒的体验，感谢老师,1
感谢老师的辛苦付出！请问老师，即将开课的进阶课程，大概相当于日语等级考试的哪一级难度？,1
老师还是很用心的，配套的零基础学日语的音频文字课程一直在做，内容充实,1
老师，什么时候开基础篇2和提高篇1，2？真的很期待。,1
自学日语好久了进步不明显，看了西安交大的日语视频后，感觉脑子里的知识点清晰了很多，帮助很大！,1
老师讲授的内容干货满满，本人因为没有教材，感觉提高篇的学习明显费力了很多，还好在网络上找到教材的词汇和语法总结，勉强还跟得上。课上教授的内容较课本应该还是单薄一些，考试相对简单，都是选择题，学完了仍然认为自己还差的很远呐,1
课程很棒，能反复听。不足之处是练习偏少，练习后面缺少习题的解析。,1
内容非常好，老师讲的很仔细，非常喜欢,1
学着很不容易，但是老师确实讲的非常好。我每个视频都仔细地学三遍，把每句话都手写在本上，感觉进步非常大。希望能继续推出后续的课程。,1
"这门课程特别棒，节奏很快，里面的语法，词汇，课文，练习都结合得很到位。实战也很强，能运用到日常生活中。老师讲得也很细。很喜欢！如果有进阶内容，还会继续跟着学习。
",1
实用，清晰、专业,1
麻烦老师开放一下基础篇吧呜呜，想利用暑假的时间学习日语,1
课程难度尚可,1
"你真好！！！！！
",1
得到了很大的启发,1
讲解的很详细，在这个特殊的时期也让我们学到了知识,1
好6666666666666,1
国无防不立，落后就要挨打，团结就是力量，只有坚实的国防才会让我们的国家越来越强大。经济是国防的物质基础，国防的强大有赖于经济的发展,1
对大学生很有教学意义,1
课程质量易懂好学,1
加强军事理论学习,1
"军事理论我觉得是大学生很必要的一门课程
",1
讲得挺好，学到了很多,1
太好了，让我知道了国防的有关知识,1
老师讲的真好。好极了,1
老师们讲的很细，很全面，十分受益,1
不错，内容新颖,1
很好，老师讲课很细致,1
知识框架清晰，课程内容丰富饱满，教师讲授质量很高，值得学习的一门课程。,1
很贴近当代生活，而不只是美国或者上个世纪的经济学,1
内容很丰富，有兴趣的同学可以学习哦！,1
老师讲的很好，清晰明了，体系性强，就是语速太慢了，用2倍速看的，正好......LOL,1
非常及时、充实，形式与内容完美融合的课程,1
可以多多举一些例子，那样就可以更生动形象了，可以更好地理解知识。,1
理论性太强，应该多一些案例分析。,1
非常好，很喜欢。,1
我太缺金融知识了，要好好学习,1
通俗易懂，准备的仔细充分，便于理解。,1
挺好的，课程很详细。,1
"课件挺好的
",1
这样的课程提供方式很方便，可以利用零散的时间来学习，而且可以重复学习，有作业和考试，相比较而言更好的做了知识的总结，未来大学应该就是这样子才对，非常支持网易的这个课程，谢谢网易。,1
深刻理解了中国的国防意义,1
让我们更加的了解国防军事理论,1
学习到了之前未涉及的知识，并且也对国防教育等有了一定的了解,1
很nice，老铁nb,1
老师讲课挺清楚的，图片文字结合的也非常棒。,1
课程很精彩，学到了很多,1
和教材配合得很好,1
恳请老师把“大学日语”这门课重新开放呀，是同学听了您的这门课说很好，就推荐我来了。暑假想要自学，真的非常需要老师的课程，希望老师能帮帮我们吧，感谢老师啦,1
在职零基础学日语，搭配其他网站的课程，互为补充资料，更好地掌握知识，赞,1
看见大家都在恳求开放基础篇，我就放心了,1
感觉还不错，跟着视频学，手里没有书，所以觉得有些地方衔接稍微差一点，总体还好吧。,1
电子白板老师讲的很好，很实用！,1
老师非常用心，课后联系都一一讲评，还有答疑区有不懂的可以给老师提问～超级棒！,1
不能看前几章吗,1
市场营销在我们生活当中无所不在,1
老师讲的非常详细，结合练习学习起来一点都不费劲，坚持学习，加油！,1
如果后面三册书也能有对应课程就好了（愿意付费学习,1
举例合适，讲解清晰，较为实用,1
老师讲解非常清楚，持之以恒，还是能实实在在学到新的语言知识的！,1
老师讲解清晰，易懂。课程安排简洁不枯燥。,1
很好的课程，解决了以前自学的遇到的一些问题，突破了自学的瓶颈。,1
老师教的好，很实用,1
课程很好，学习氛围好,1
蛮好的，学到很多。,1
"内容真不错
",1
西交大在普通高校国防教育方面各项课程都非常好,1
挺好的，不拖沓,1
授课内容涉及单词语法讲解、日常用语、文化等多个方面，很有意思。但是客容量有点少 ，可适当增加课时。,1
非常好，学习知识很全面。,1
"好1111111
",1
内容丰富，老师引用的案例比较新颖经典。,1
课程内容引人入胜，授课方式便捷,1
 可可可可 可,1
"老师讲的很好很仔细
",1
国防教育本身就是爱国主义的有效载体 具有发展德育和体育的功能,1
我明白了学习军事理论的重要性,1
了解了更多国防知识,1
从学习中体会到了军事的重要性。,1
我清楚的认识到了国防教育的重要性,1
醍醐灌顶如沐清风,1
课程比较难，收获很多,1
很翔实，很新意,1
基本弄清了市场营销的概念,1
出乎意料，由于时间紧张。没有深入专研，侥幸过关。谢谢老师的授课。,1
讲的很详细，让我了解了 整个互联网金融行业的整体框架和基础原理,1
"老师们也讲得很到位很清晰，节奏感好，代入感强，但大部分老师的声音好小啊，所有音量都调到最大，还是听不清，除非开音箱或者用耳机。。。
收获颇多，非常满意，老师们辛苦了
希望有机会再学一遍，相信到时会更好
",1
内容很多，一时消化不了，,1
笔记本声音开最大还是很小声,1
很难得有互联网金融的课程，讲解得非常好，制作很用心，受益匪浅。,1
理论性较好，专业性稍弱，考虑到课程定位，还算不错,1
通过学习《互联网金融概论》让我获益匪浅，了解到了许多互联网金融的前沿知识，这些都是课本上没有的，老师们的讲述也非常的到位，深入浅出，非常容易让人接受。小测验是检测学习成果的有效工具，出题的质量很高。总体上说，强烈推荐，点赞！,1
非常感谢老师的孜孜不倦的教导，让我对互联网金融有了更多的认识，它不是神秘复杂的怪物而是根植于实际的金融创新,1
通过一段时间的课程学习，对互联网金融的认识更加清晰明了。老师讲课十分认真投入，内容纲举目分，条理性很强，而且特别善于举例，让同学理论联系实际，学习起来十分轻松，而且印象深刻，收到良好的效果。老师授课的方式很合适，可以根据本课程知识结构的特点，重点突出，层次分明。,1
本课程让我对互联网金融又有了进一步的了解。老师的讲解风趣幽默，深入浅出；课程设计也是很有逻辑性；每章节后面的练习题也让我对自己知识的掌握程度有了更好的把握。总之，是一门非常赞的网课！！！！,1
"非常好
浅显易懂
",1
课程不错，只是希望不要有太多照本宣科朗读幻灯片的情况。,1
课程简单易学，值得推荐,1
老师讲授的内容很有启发，有助于深入了解互联网金融课程,1
老师上课深入浅出，非常棒！条理清晰，可以激发学习兴趣。,1
非常佩服唐老师，知识渊博 讲解思路清晰 我要上交大！加油,1
如果有字幕就好了，不然有时候真的听不清说的什么哈哈,1
很受益，帮助很大,1
喜欢这节课的老师，老师很可爱,1
嘿嘿嘿嘿嘿很好,1
视频讲解非常细致,1
特别喜欢唐老师哈哈,1
很棒能学到很多,1
很好用，很赞,1
刚刚入门教程在学习,1
内容新颖，能够学到很有用的知识，有利于我们开拓思维,1
真的听不清老师在讲什么。。。停顿的时间也让人很难受,1
厉害了我的天那,1
我感觉挺好的，和我的专业一样，内容很精彩,1
讲解细致，但是课件不全面,1
不错呀，深受启发,1
营销行业的导师，助我进入IT界,1
听得听清楚的,1
不错不错，讲的非常好,1
对比其他市场营销学的Mooc，感觉这一门的教学内容覆盖的最全，很好！,1
  讲的很清楚，就是时间有点短，还没听够呢就结束了,1
清晰 明了 易懂,1
讲的细致，挺好,1
很好的课程，从零开始，通俗易懂！！！！,1
老师讲解的很好，PPT也很详细。要好好学习利用。,1
课程深入浅出，接近日常生活，而且非常系统。让我重拾起放了6年的日语。感谢老师！,1
课程安排挺好的，结构也很有逻辑，但是。。。老师我听不懂你的普通fa啊（╯#-皿-)╯~~~~╧═╧ 能不能加个字幕hhh,1
感觉这个很好,1
讲解清晰，内容扎实。,1
跟着老师上课，有积极性,1
难度逐渐增加，很不错,1
老师讲课逻辑清晰，教育引导做得很好,1
"老师讲解很详细生动，我从中了解更多的日本文化
",1
老师讲得很细致，还会补充一些相关词汇和表达。,1
很细致，内容很合适初学,1
老师讲的详细 一步一步地学吧,1
非常棒的一门课程！教材编写循序渐进，内容广泛有趣；老师讲课清晰有条理。虽然是一门语言学科，但一点也没有枯燥乏味的感觉。感谢！,1
非常非常(??????)??棒 支持一下,1
非常好！！！！！！！！！！！！！！！！！！！,1
让我们来1.5倍速播放,1
"很好的日语课,非常棒.",1
"谢谢,感谢老师们及平台的的所以工作人员,谢谢",1
特好的，难易程度非常适合初学者，老师讲解也很到位。,1
很有启迪，让我终生受益。,1
颇有收获，感受到祖国国防力量之强盛！,1
挺好的，老师讲的很棒,1
挺好的·很不错,1
课程很好；内容充实。,1
学习快乐，我要使我们国家强大起来,1
"还挺好的呢

",1
"非常好，通过这门课我了解了中国古代军事体系，也对我们国家的强大过程有了更深的理解
",1
"还是很不错，收获较大
",1
老师讲得挺详细的，如果能够有一些推荐的延伸阅读之类的就好了,1
很适合初学者，很实用,1
学习很多想学的日语语言知识.,1
希望老师能够开放一下课程 ,1
这个国防教育使我了解到了很多知识,1
非常好！好得很啊。,1
   真不错！！,1
简单易懂，有PPT资料可以下载，挺方便的。,1
很不错，可以学到很多知识。,1
这个课程挺有意思的，可以学习到很多与我们现实生活息息相关的很多知识点,1
"感觉有点枯燥，讲课方式单一
",1
希望课后练习能和教学课件相配合,1
为什么作业里的没有学过,1
"感觉学习进度很好的
",1
已经有了十年的市场营销的经验，现在完善理论知识还是非常有必要的,1
很好 值得推荐！,1
内容结构清晰，难度适宜，讲解有序，是一堂好课。,1
视频不错，就是考题有些偏,1
太棒了，支持,1
教材依赖性还是比较大，希望能减少一些，实在觉得需要可以上传学习资料，这样学习起来也比较方便。,1
营销理论知识,1
曹红荃老师讲课很可爱，总体来说，还可以接受。希望有系列的英语语法课程出来，谢谢~,1
以前在大学里选修过日语，感觉语法好难，有点混乱，现在在这里重新听老师讲突然发现容易理解了，收获很大！,1
这样一门课真的是给网络授课市场带来了很大一门冲击，不仅免费，还教的比那些网校好多了！说真的，学习到现在，发现了许多以前自学的时候没有发现的问题，特别是语法方面，也慢慢地知道如何去把假名和汉字对应去记更好了。老师们也很亲切，助教们也很热心，讨论区也很热闹，有问题可以问，老师，助教以及其他同学也会帮你解答。这样一门好课不好评我都觉得对不起自己的良心，对不起自己至今以来对学日语的付出！总之希望课越办越好！加油！,1
老师们讲得很耐心，浅显易懂。助教老师也很认真负责，耐心批改我们的作业。学完全部课程，收益良多，有可以和我的柯南亲密接触了,1
上期课程是发现得比较晚勉强跟上，提高篇就是按照进度来的了。作为自学日语使用，方便，配合教材更有效。当然还是要多练习，尤其发音和单词。,1
每一章都有综合的练习，在学完之后可以巩固一遍，循序渐进，挺好的。,1
很喜欢老师的授课方式，学到了很多。,1
讲解思路比较清晰，易理解,1
比较基础，希望开更多练习听力的课~,1
生动有趣，十分喜欢,1
课程的内容很棒，老师讲课讲的很好，和学生的互动也很充足,1
课程的授课方式较完善,1
同强烈要求开放权限，之前在忙只学习了两课，现在有时间想继续学习却发现关闭课程了，残念...,1
课程内容不错，希望继续努力。,1
"？？？？？？？？？？？？？？
为什么我参加了每一次测验和课后讨论题和考试却是零分？？？",1
和上一次的前半段课一样，课程、作业、答疑都有，安排很不错哦,1
时间可以自由分配，比较方便,1
有难度，有提高，有助于弥补不足。,1
知识点涉及多,1
非常实用!!!!,1
挺好的，老师讲的很仔细,1
老师们的讲解很容易让我把知识点融会贯通,1
这个很好用啊,1
老师很有亲和力，讲的非常好，课程涉及的主题与生活息息相关，很实用！,1
这课简直是太有意思了,1
我为啥只能看到第一章的内容啊？,1
老师，请问视频可以加个字幕。老师说话有些时候会听不清楚。,1
为什么听完的课，没办法再听一遍，怎么点都是直接蹦到下一课,1
老师讲的很好，清晰明了，知识点通俗易懂。,1
"老师讲课生动形象，有利于知识的理解，之前一直不怎么懂波谱，经过老师的讲解，现在明白了很多，课后会尝试自己多思考，争取理解透彻！
",1
老师讲得太好了！打开了新世界的大门！,1
挺生动的，觉得比当时我上大学听课的感觉好，可以挑老师，讲课也没有废话，重点也很清晰！,1
巩固加深了知识,1
老师讲的激情飞扬，很有魅力，真好。,1
老师帮助很大,1
老师授课严谨认真，声音抑扬顿挫富于激情，激发了同学们强烈的学习欲望,1
每节新课开始时的音乐，声音太到大了。,1
课程内容适用，讲解深入浅出,1
老师教授细致，可以从作业中反馈自身学习情况！,1
很实用，课堂讲解生动有趣。不知不觉一节课就结束了。感谢老师们辛苦的付出。,1
老师将得很细致很明白，每次的新内容也很好理解，很容易接受,1
很实用的一门课程，拓展的句子也贴近日常生活，棒棒哒,1
课程很好，学会了很多日语知识。谢谢老师。,1
很棒！让我从零基础走到了入门，过程很轻松,1
新学一门语言不是容易的事情，老师教的很好，开始慢慢入门了，看日剧动漫也有些词句能听懂，很开心！,1
课程的讲解很有逻辑性，内容精炼，都是干货！,1
"        该课程授课内容丰富，不仅有校内的专家学者深入浅出的讲学，还请来多位业界的知名人士给我们讲解行业内最前言的动态，让我们能够及时地把握社会的热点。
        这门课从互联网金融最基础的金融学出发，再讲解互联网技术的引入，将这两者结合起来，让我们对互联网金融有了一个初步的认识，同时讲解了大量的实际案例，然我们能够展望互联网金融未来的发展趋势！",1
从课程学习中我系统了解到当前互联网金融的发展趋势和发展理论，开拓了我的视野。,1
导论十分清晰，内容外延多。第二部分只在念ppt，略显枯燥。,1
讲解视频没有字幕，有时候比较难听到。授课内容容易理解。,1
课程很好，贴近生活,1
"赞，课程很新颖，正好近期在看金融会计方面的书，很适合。当热，老师的语速再快一点点就更好啦。谢谢老师。
",1
老师交的很棒,1
很系统的课，期待后面的内容,1
学的时候都挺得清楚了，可是下课好像就记不住重点。,1
我觉得平淡中有惊奇，惊奇的是互联网金融的高利性。,1
讲的很细致，很有条理。每个章、节、小节都有梳理归纳，每个章节有思考题，便于复习和随时掌握知识点。,1
相当不错的网络课程，特别的方式让在职的人有充电的机会。,1
正好想学这方面的知识。,1
十分好的感觉,1
"总体不错哒
",1
"学习到军事理论的重要性
",1
增强我们的国防意识，,1
感觉每章的课题测试都可以更加丰富相关的知识面,1
可以学习很多关于全球各地的军事信息，了解国防 真不错,1
很负责的一门课程。内容组织的好，讲的也很好。助教会批改作业，错的会指正。讲课中弹出的测验框很有用，督促专心听讲。复习的四篇短文硬核，自己啃了三天才完全看懂，对期末复习总结很有用，而且不死板。老师们费心了，谢谢老师。希望有第二册的课程。,1
"很棒
哈哈哈哈",1
"3章的内容深入浅出的介绍了互联网金融的历史，发展现状和趋势。
从理论上比较清晰地阐述了互联网科技与传统金融机构是如何产生巨大的协同效应的，紧紧跟随金融科技的前沿，从各种经济理论到区块链技术，内容还是比较齐全的。
金融服务的技术创新伴随着金融效率的极大提高，同时也给金融形态带来了巨大的变革。移动支付、网络借贷和网络理财在今日都获得了很快速的发展，但是这块市场仍然处于一片蓝海，等待着我们继续深挖，比如说引入了人工智能的投资顾问，基于区块链的数字资产权益和超主权货币，这些都在潜移默化地改变着这个世界运行的方式，并且是以一种更高效更低成本的方式。
在最后，我想说保持对技术的热情，让世界更合理。",1
课程的授课老师，分别从学界和业界两个角度，对互联网金融的发展进行了精心讲述。通过本次课的学习，一方面，老师们兢兢业业的授课，让我们对互联网金融这个前沿话题有了更充分的了解，激发了我们的兴趣；另一方面，也让我们对金融学的发展产生了深刻的思考。,1
教师通过对课件的独到深入的讲解，达到了很好的教学效果，能结合多种教学手段，使学生对知识的掌握更深刻。教学内容重点突出，教学目的十分明确，教师具有极高的专业技能。 授课方式新颖别致，激起同学们的兴趣，教师很注重互动，课堂学习氛围轻松愉快，真正达到了教学的目的要求。,1
课程紧密结合当下热点，老师讲课生动有趣，讲解由浅入深，听完之后很有收获。,1
课程内容非常实用，可以建立起对互联网金融的整体框架，每章之后的习题也很好，如果老师能讲的更有激情就更好了,1
区块链和互联网金融这块应该是未来一段时间的热点话题了，我对这部分也比较感兴趣，想借这个课程增进自己的了解和感悟。几位老师讲课思路都相当清晰，知识点连贯，重点难点讲解也比较清楚，能够充分调动学习的积极性；再加上适当的课程测试，在自我反思中也可以弄懂许多知识点。总体来说收获还是蛮大的，的确是一门非常好的课程，推荐给大家！！！,1
感谢各位老师的付出，给我们一个系统性学习互联网金融知识的好机会。,1
"       课程内容丰富详实，逻辑分明，首章重提金融的概念，又从互联网发展历史讲起，进而第二章还科普了不少计算机技术相关的内容以及金融学相关理论的文献渊源，授课方式深入浅出，表达清晰，对于零基础的同学也十分友好。
       课件做得非常清晰精致，涵盖了互联网金融领域许多最前沿的研究成果，对于课后复习巩固十分有用。另外，在课程中还能穿插进互联网金融业界领军人物的专题性讲座，非常生动现实，富有趣味性，强烈推荐大家一起来学习~",1
      互联网金融概论这门课结合互联网和金融的相关知识，课程内容包含了当下热点，我很感兴趣，之前只是通过相关新闻和论文粗浅的了解了一下比特币，区块链以及其他一些互联网金融的相关知识，自从听了老师的讲述之后，对这些方面有了更深的了解，以后我一定会在这门课的帮助下继续加深这方面的学习。,1
很全面地讲解了互联网金融的方方面面，有助于理解目前比较流行的金融科技及数字货币等最新前沿的金融知识。,1
"课程很棒，虽然是前沿互联网金融，但结合历史详细讲述整个金融的发展，更能清晰地看到金融的发展趋势和现在互联网金融的演变由来，强烈推荐！！！
建军老师讲的深入浅出~",1
课程以基本为抓手，在知识面上进行拓展，让我们不仅是学习到了知识，还了解了日本社会文化，加大了我们对该课程的学习兴趣,1
比较新颖，还行,1
老师授课的方式非常适合我们，他根据本课程知识结构的特点，重点突出，层次分明。理论和实际相结合；课堂气氛较为活跃;课间和课后与学生有交流，通过一个个专题的形式让我们从各个方面介绍了互联网金融。,1
可以说这是目前有关互联网金融的课程的集大成者了!,1
老师讲得很系统，框架性很强，所列举的实例生动形象，受益匪浅。,1
张教授讲得非常生动  能感受到渊博的知识 对学科的整体把握 ,1
学到了很多，很赞,1
很好，。。特别好,1
可以学到很多知识，开拓视野！,1
非常好的一门课，受益匪浅,1
学了这门课总得感受到学习的快乐，以及关于其专业课知识的了解，总而言之受益很深,1
学到很多专业知识,1
扩展内容很不错,1
这门课程让我们学到了一些互联网的知识，弥补了以前在这方面知识上的欠缺。课程设计合理，老师把晦涩的东西讲的通俗易懂，是一门不错的课程！,1
"挺不错的，可以学到很多东西
",1
令我大受启发,1
这门课很好，我很喜欢,1
练习日语很有帮助,1
老师的课程结构体系很有讲究，循序渐进，讲解清晰，与生活实际交叉，感染力强！,1
老师讲课方式很好，内容也很充实，很适合我的学习,1
相当不错，一口气学了下来,1
很棒，感谢教学团队,1
这个课程非常棒，不过初学者有一点跟不上，希望在例句中反复强调句子的结构、格助词的用法、学过的单词等，在重复中牢记单词及句型。,1
学习起来很有趣，了解了很多以前不会的知识。,1
了解了我国的国防和军事知识，以及军事装备武器知识，以及其发展历史，了解了一些重大战役,1
非常棒，学习到不知道的知识,1
收获颇丰，意义巨大,1
不错，收获了很多知识,1
课件内容丰富，老师的解说到位。,1
"这这这，太棒了
",1
"好非常好特别好

",1
教材如何获得,1
学习了一学期的市场营销学知识，使我对营销有了更深刻的理解，对市场那个和营销的关系有了更进一步的学习市场营销学习心得总结范文心得体会。我们还要继续学习和努力，只有不断地充实自己，才能提高自身的价值。,1
内容详尽，老师讲课生动。,1
满好的哈哈哈哈,1
课程很好，老师讲的非常仔细,1
还是学到挺多,1
授课方式的角度合理科学,1
针对我这种零基础的小白，本课程从基础理论知识，实际案例的分析帮助加深理解越吸收，张老师的上课风格接地气,1
"第七单元答案有错误
企业所要进入的目标市场及数目及相应的营销策略是指
这题答案不对",1
更好的了解市场动向,1
"增进了关于国防知识的了解
",1
很好的学习平台！！,1
老师语调亲和，有重点。,1
很实用。如果短文和对话讲解更详细一点就更好了。,1
军事理论的知识增加了,1
好棒好棒好棒好棒好棒好棒,1
"收获满满！
",1
真不错啊啊啊,1
"good nice 麻烦
",1
挺好的，我学到了许多东西,1
"感觉很好很棒
",1
好好    好,1
很好，感觉很好,1
很棒的课程 值得学习,1
"讲得很好呀
",1
非常非常奈斯,1
"课程很有用，我学到了很多
",1
测验题部分不按顺序完成，导致作业不能完成，学习效果极差,1
总体来说课程开展很不错,1
快考试了，来补补,1
"讲的非常好

",1
课程介绍一共60讲，到课程结束全部更新完吗？还是只更新一部分？,1
老师们讲的都挺好的,1
教的挺好的，就是学习语言需要毅力，单词记不住很多语法也用不了,1
老师的讲解特别好，教材编排也很不错,1
"老师讲得还是很系统的！
只是语言学习还是需要课后花时间进行系统的练习。",1
作为一个学习兴趣，把曾经学习的知识再重新捡起来，在老师的带领下学习的更快了,1
坚持下来！进步很大,1
小语种课外学习提升,1
对于日语小白，感觉在视频教学中，老师如果能够将课文逐句翻译一遍学习效果会更好,1
作为一个小白，能跟随老师的思路循序渐进，再加上多练习，多思考，可以把学到的知识运用到自己的专业领域。,1
我在17年学习了这门课，并顺利拿到证书，很感谢西交大的老师们，课程内容通俗易懂，同时老师们也积极的在网上回应，就好像我就在大学里学习一样，学习了这门课，使我了解了大学C  程序设计的内容，也让我在今后的日子里，更加清楚学习的方向。谢谢,1
学习了两个多星期了，特别好,1
我很喜欢呀  ,1
通过这次培训学习，收获很多，增强了法律意识，提高了自身的法律素质,1
老师们讲解精彩，详细，但个别的试题存在错误,1
收获很大，很不错的慕课平台，希望一直保持，哈哈哈,1
必须给五分，课程内容实打实，老师讲课也是非常用心，表白卢老师。,1
该门课程对树立正确的三观有重要的指导意义,1
学习知识可以,1
不给我证书啊,1
内容很好，全面,1
课程内容丰富，案例突出典型，囊括中华古籍、现代名言、中外名著各个方面的知识案例，说服力强；课程设计短小，方便利用零碎化时间观看；打破传统授课方式，是新时代授课的一大进步。,1
课程很不错，总体感觉挺好的！,1
"学到很多。值得大家学习
",1
